event_id,lng,lat,title,description,event_time
0fb7993e-2ff2-4092-b420-0c020d1aca84,-122.6583677,45.5135093,"Geo Location: 720 SE Main St, Portland, OR 97214, USA","Transcript:  720 Main Street colors wife hernia for an 89","2018-03-08 21:48:42.750335"
84d88a36-d3b0-4e67-ad68-e55fb541cfd8,-122.5405217,45.5665445,"Geo Location: 11922 NE Airport Way, Portland, OR 97220, USA","Transcript: Spring Hill perfume","2018-03-08 21:50:54.197434"
d4f7c1cf-4ae1-4e6d-8cd2-3b4135a77e53,-122.5863211,45.5145659,"Geo Location: Oregon, USA","Transcript:  County Federal","2018-03-08 21:50:56.856144"
61bb4695-3a39-44c1-8636-9afb77c25b50,-122.83843,45.8287053,"Geo Location: 57420 Old Portland Rd, Warren, OR 97053, USA","Transcript: Bayport","2018-03-08 21:51:39.697269"
81cb422f-c398-4c98-a70a-71cb10344bc2,-123.1908342,45.8593198,"Geo Location: 495 North St, Vernonia, OR 97064, USA","Transcript:  and I need 495 North","2018-03-08 21:53:10.888451"
73409123-4a24-49f6-a6f9-5aecbb6dcc12,-122.6449846,45.5120068,"Geo Location: 1514 SE 20th Ave, Portland, OR 97214, USA","Transcript:  1514 20th Street","2018-03-08 21:53:56.217778"
1b009350-a101-4460-b3a2-9e53a0c9c149,-122.5813185,45.521284,"Geo Location: 150 SE 80th Ave, Portland, OR 97215, USA","Transcript:  walking around the property","2018-03-08 21:53:57.695125"
b0e4a7e3-b774-4b50-a0e1-9dabce76046c,-122.6697468,45.4959667,"Geo Location: 3750 SW River Pkwy, Portland, OR 97239, USA","Transcript:  a call from apartment address about a gentleman who played rose girlfriend are coming home","2018-03-08 21:54:44.464130"
0413c26f-0b13-4630-991c-68756b5c99d3,-122.6460655,45.5592544,"Geo Location: 1829 NE Alberta St, Portland, OR 97211, USA","Transcript:  new homes under construction here couple people walking around inside and outside with flashlight","2018-03-08 21:54:46.135850"
b1ea75de-f688-485c-9f0f-56d68ea08aa8,-76.2962765,18.0813887,"Geo Location: Ross Craig, Long Bay, Jamaica","Transcript:  like I'm going to Seacliff","2018-03-08 21:54:47.570055"
c3156130-5d9e-43d4-b801-45d9ac9b72b3,-122.6424674,45.5169778,"Geo Location: 630 SE 23rd Ave, Portland, OR 97214, USA","Transcript: 630 Southeast 23rd Avenue","2018-03-08 21:57:41.849057"
8f58a2ab-5deb-4c29-9d7c-6b0253c082db,-122.4441056,45.5443436,"Geo Location: 21401 NE Sandy Blvd, Fairview, OR 97024, USA","Transcript: accounting Fairview RV park to 1401 Northeast Sandy Boulevard","2018-03-08 21:59:09.899376"
1a238b0b-32cd-4ae4-821e-46e0d4e1d7de,-122.6424495,45.4912065,"Geo Location: 2333 SE Holgate Blvd, Portland, OR 97202, USA","Transcript: 2333 Southeast Holgate","2018-03-08 22:03:40.975161"
a487dd2a-7ef0-4dbc-b227-2fb18b2eb06d,-122.5401371,45.5183269,"Geo Location: 542 SE 119th Ave, Portland, OR 97216, USA","Transcript:  aren't you funny I'm clear from that I can head to the goal","2018-03-08 22:03:42.807572"
da490978-549b-4ac2-8057-567a819e1fe6,-122.3957709,45.543851,"Geo Location: 790 NW Frontage Rd, Troutdale, OR 97060, USA","Transcript: iPhone 4 case cover for now this is going to be a PA 790 North West Frontage","2018-03-08 22:04:26.393528"
96897100-8b86-4565-8bcd-ff9150128908,-122.6806569,45.5179189,"Geo Location: 911 SW Broadway, Portland, OR 97205, USA","Transcript:  I-70 in Columbia","2018-03-08 22:04:27.971457"
32358617-5d2e-4155-bfff-05c8a2e828cc,-122.6814021,45.5164912,"Geo Location: 1111 SW Broadway, Portland, OR 97205, USA","Transcript:  how far to coffee from the office","2018-03-08 22:04:29.610532"
972a8f15-edf4-4366-85e3-4fb480b6412c,-122.6782074,45.4404605,"Geo Location: 11321 SW Terwilliger Blvd, Portland, OR 97219, USA","Transcript: shopping area","2018-03-08 22:06:58.348296"
1eb76d5e-296a-4fdf-8cc9-689697cf3eab,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript: Oregon for 98 Penny George Frank","2018-03-08 22:07:28.940247"
ff9183b7-fed1-4e5c-ab51-9da9f1f4f6f2,-122.5929657,45.4914215,"Geo Location: Portland, OR, USA","Transcript:  rebar 6504 Southeast Foster for saying there's a guy yelling at him and other customers they want to make metal","2018-03-08 22:08:11.980414"
b1a3825c-c05d-4eb4-8515-d0ee1fda998a,-122.563139,45.488383,"Geo Location: 4600 SE 97th Ave, Portland, OR 97266, USA","Transcript:  United 97","2018-03-08 22:08:14.064609"
87bc9923-1179-470f-b689-90082b318b41,-122.8473326,45.548925,"Geo Location: NW Tucson St, Beaverton, OR 97006, USA","Transcript: Tucson coffee for me","2018-03-08 22:08:57.020423"
03d91330-ee78-4cf3-966c-33184bd501f1,-122.7503092,45.4794282,"Geo Location: 6120 SW Westgate Way, Portland, OR 97225, USA","Transcript:  6120 way","2018-03-08 22:08:59.491518"
c1729d77-d3f2-41ae-8fe8-1215140896bb,-122.6608646,45.4723226,"Geo Location: 7100 SE Oaks Park Way, Portland, OR 97202, USA","Transcript:  Country Fair David Bowie","2018-03-08 22:09:39.455275"
816c4111-7a03-45e9-8f38-d23d06bb1e11,-122.6534485,45.5332514,"Geo Location: 2201 Lloyd Center, Portland, OR 97232, USA","Transcript: blocking can Subaru in front of the Stanford's at Lloyd Center. Nobody around it they just want you for","2018-03-08 22:10:23.209015"
ed50cd72-469c-4ece-8c98-2e7b84d5b1e5,-122.6752843,45.5267407,"Geo Location: 435 NW Glisan St, Portland, OR 97209, USA","Transcript:  96840 Kathy Street Somerville painted it's registered to this address where I should be there","2018-03-08 22:11:14.251789"
8f59a182-7f42-482b-bc9b-dfb4f1d68ccd,-122.6810814,45.5095335,"Geo Location: 1900 SW 4th Ave #200, Portland, OR 97201, USA","Transcript:  graduated from my computer for me","2018-03-08 22:11:16.473213"
a4405625-cec4-46f6-9817-4f10ae13a2eb,-122.415016,45.509999,"Geo Location: 1655 NE 18th St, Gresham, OR 97030, USA","Transcript:  create if you're down the street it is at Farmington Square 1255 Northeast 188th Street Casino in a silver sedan in the lot parking","2018-03-08 22:11:56.587138"
c6178fc3-7f80-4314-9862-8949f3eedcd1,-122.6936187,45.5320175,"Geo Location: Portland, OR, USA","Transcript:  Overton, GPD","2018-03-08 22:11:58.143600"
f5d0ef14-6c31-4c0d-84d2-b37dda3e59c1,-122.766545,45.456485,"Geo Location: 8740 SW Oleson Rd, Portland, OR 97223, USA","Transcript:  weather in Sweden","2018-03-08 22:12:43.412250"
576d849c-e8d2-4ba3-927c-84a0e6d222a6,-122.5124732,45.5191365,"Geo Location: Portland, OR, USA","Transcript:  and then he ran away eastbound Stark she's wearing an aqua jacket and pants","2018-03-08 22:12:45.774779"
43433f90-80ff-4ff8-8ce5-bc7449e5b088,-122.4629951,45.4719232,"Geo Location: Gresham, OR 97080, USA","Transcript:  54191 Southwest Brixton Avenue","2018-03-08 22:13:26.295994"
4ae01585-0e68-4cc4-99a3-81e774971e67,-122.6753209,45.5483553,"Geo Location: 3530 N Mississippi Ave, Portland, OR 97227, USA","Transcript: you can check in the hind there a guy in an orange shirt with a full size black pickup","2018-03-08 22:14:15.154182"
e88ae300-46cc-491f-a603-db5a2dc07933,-122.6473504,45.5374576,"Geo Location: 1655 NE 18th Ave, Portland, OR 97212, USA","Transcript: TNT truck service call off of 1655 North East 18th Street","2018-03-08 22:14:57.309638"
8a5b2697-c48e-47ba-b21a-7c5babb9a0cc,-122.6093347,45.5398397,"Geo Location: 5222 NE Sacramento St, Portland, OR 97213, USA","Transcript:  relaxing Northbound on Hogan","2018-03-08 22:15:00.683619"
5fcd24c1-8ff3-4fb8-8337-afb47d225b1c,-122.6177445,45.4787206,"Geo Location: 6015-, 6019 SE 44th Ave, Portland, OR 97206, United States","Transcript:  Yu-Gi-Oh Yu-Gi-Oh on the Unicorn","2018-03-08 22:15:42.830365"
44be694f-ba16-4bc6-b099-855b573cd25b,-122.6761775,45.5232268,"Geo Location: 8 NW 6th Ave, Portland, OR 97209, USA","Transcript:  Hollywood in concert road with 435 Georgetown Queen","2018-03-08 22:15:44.331770"
1e47ec0f-cbbc-4d6c-9d98-53b293b552b2,-122.6352352,45.5278661,"Geo Location: NE Oregon St & Northeast 30th Avenue, Portland, OR 97232, USA","Transcript:  Stillman vehicle","2018-03-08 22:16:24.747042"
f2f4758a-cb56-4f45-896d-2276605a002c,-123.2010188,45.8686375,"Geo Location: Vernonia, OR 97064, USA","Transcript:  Cleveland Highway 81","2018-03-08 22:16:26.251566"
688bc6fe-79cb-4a64-bc3e-f4562fd245fb,-122.5543408,45.5170729,"Geo Location: 737 SE 106th Ave, Portland, OR 97216, USA","Transcript: 95814 Southeast Washington Street Department","2018-03-08 22:17:10.762020"
d7bd40e2-0780-416d-9362-7d23aaab84ae,-122.90733,45.537749,"Geo Location: 6910 NE Ronler Way, Hillsboro, OR 97124, USA","Transcript: are collard is employee at Cortland apparel apparel silhouette of a person","2018-03-08 22:17:55.305038"
2e2ecc1c-aa45-4acc-ab0b-a6df7e3d2bb4,-122.6996681,45.535636,"Geo Location: 2335 NW Thurman St, Portland, OR 97210, USA","Transcript:  Countryside Bakery","2018-03-08 22:20:10.883802"
e54d07b3-45c3-417c-8ba8-5a9b24a8d54a,-123.1885403,45.8595367,"Geo Location: 373 North St, Vernonia, OR 97064, USA","Transcript:  Northside 373 Charlie Rodger Baker","2018-03-08 22:20:57.271424"
5382c714-a84f-4ca0-a375-26579e038a1d,-122.7054593,45.5453633,"Geo Location: 3182 NW 26th Ave, Portland, OR 97210, USA","Transcript:  Peninsular Fred Meyer north side of 2220","2018-03-08 22:20:58.520828"
ef484ad2-4a3e-4c09-9144-ff42362f5af4,-122.6932926,45.5315123,"Geo Location: 2025 NW Northrup St, Portland, OR 97209, USA","Transcript:  315 North welfare check","2018-03-08 22:20:59.828999"
a5889f91-309b-48a6-9e65-f6c5072f3736,-122.7051629,45.4736481,"Geo Location: Portland, OR 97219, USA","Transcript: Texas 54169","2018-03-08 22:26:13.478023"
f04cca19-283c-4ec4-9738-0873c271ee9e,-122.5864927,45.490246,"Geo Location: Portland, OR, USA","Transcript: 2020 Holgate","2018-03-08 22:27:41.332633"
6991496c-d21c-404c-808a-90a2c862f1f4,-122.9653515,45.3003978,"Geo Location: E 1st St & E Portland Rd, Newberg, OR 97132, USA","Transcript:  Southeast 1st and Village Square","2018-03-08 22:29:13.163185"
7b334202-3e2f-4501-9710-61d3ae4acd6b,-122.4954637,45.5212597,"Geo Location: 128 SE 162nd Ave, Portland, OR 97233, USA","Transcript:  Village Squire","2018-03-08 22:29:14.573366"
3d14fcf7-e722-45da-98df-0ecb34b1501b,-122.6849619,45.5768789,"Geo Location: 1730 N Lombard St, Portland, OR 97217, USA","Transcript: Target on the Northside","2018-03-08 22:29:52.822045"
b7c192b6-7804-43e8-b119-2834cc28ffd8,-122.6849619,45.5768789,"Geo Location: 1730 N Lombard St, Portland, OR 97217, USA","Transcript: Northside","2018-03-08 22:30:40.334654"
0b78b730-8b1f-437d-8447-acc30502817d,-122.5950942,45.5897694,"Geo Location: 7000 NE Airport Way, Portland, OR 97218, USA","Transcript:  1870 Chrysler Tramontina all area code in Dubai","2018-03-08 22:30:41.884114"
cd0c7399-46db-48d5-983f-7a3a252aa81a,-122.5215032,45.5538698,"Geo Location: 13448 NE Sandy Blvd, Portland, OR 97230, USA","Transcript: resign with medical to an overdose at 13448 Northeast Sandy Boulevard using uniform to","2018-03-08 22:31:27.877921"
618caeef-0db5-4696-be17-4e35cd4d73eb,-122.6387319,45.5747029,"Geo Location: 7315 NE 27th Ave, Portland, OR 97211, USA","Transcript: would you turn the night to talk to Route please to relieve 994 so they can go home their Peak working Visa","2018-03-08 22:32:13.326460"
dc904c3b-d8c4-4e8d-b3f9-dc6385e3f81e,-122.620114,45.4468651,"Geo Location: 4127 SE Harrison St, Milwaukie, OR 97222, USA","Transcript: or I can go home empty fortune Pizza","2018-03-08 22:32:57.967989"
d3f2abc0-ab65-4568-9cb4-3d8211311a46,-122.6403218,45.534863,"Geo Location: 1631 NE 25th Ave, Portland, OR 97232, USA","Transcript:  97 Impala clear up here I go down there","2018-03-08 22:32:59.186320"
32e0dcf6-ccc5-41b3-a57b-5871e5bd9071,-122.7069321,45.4614902,"Geo Location: 1340 SW Bertha Blvd, Portland, OR 97219, USA","Transcript:  and 39th and I need one very well to Kendra Flanders 652-6669","2018-03-08 22:33:00.304679"
edc3e082-b65a-4d12-b6ec-f0eee9057113,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  Oregon for 970","2018-03-08 22:33:02.070662"
e088518e-f9d5-4267-8412-03486010cec7,-122.7797543,45.4564631,"Geo Location: 4972 SW Fairview Pl, Portland, OR 97223, USA","Transcript: 4972 Fairview Lane","2018-03-08 22:33:37.761322"
144396b3-07d2-4366-bd7f-1a91a73ce10a,-122.6350998,45.5624041,"Geo Location: 5425 NE 30th Ave, Portland, OR 97211, USA","Transcript: paramedics notes for the farthest the Beast engine images","2018-03-08 22:34:26.230868"
aa42f4d0-6485-417d-8054-70c787bb6dcf,-122.67394,45.5194411,"Geo Location: 439 SW 2nd Ave, Portland, OR 97204, USA","Transcript:  439 Northbound traffic","2018-03-08 22:35:10.088707"
3d41db65-2f18-4bde-96a7-94bc3702a194,-122.5975667,45.5267116,"Geo Location: 6403 NE Glisan St, Portland, OR 97213, USA","Transcript:  6041 apartment number","2018-03-08 22:35:56.956522"
9e53f28d-81fb-4e15-8570-871286bae438,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript:  3000 by 25 marine and North Portland Road just west of guy jumping in front of cars transient looking right now","2018-03-08 22:36:46.314214"
bd7ca068-4999-4006-9e9d-77b21056a3f1,-122.6935,45.5583836,"Geo Location: Portland, OR, USA","Transcript:  Walmart in Greeley","2018-03-08 22:37:23.599610"
93e7b6fe-7c72-4f3a-9541-54b20e8e36ac,-122.6145912,45.5119169,"Geo Location: 4626 SE Hawthorne Blvd, Portland, OR 97215, USA","Transcript: I told her and then woke up on the right side","2018-03-08 22:39:42.646118"
fba9c13f-f979-473a-bb22-2f507f077f34,-122.7509242,45.406882,"Geo Location: 7342 SW Kable Ln, Portland, OR 97224, USA","Transcript:  confirming that some Northbound 405 around Wheaton","2018-03-08 22:39:43.816128"
ee68c545-c8f4-40d4-9072-21e2c3202302,-122.5631579,45.5225928,"Geo Location: Portland, OR, USA","Transcript:  Healthcare directly underneath the Burnside structure on 405","2018-03-08 22:41:10.335181"
83e5d815-9c15-4b15-9861-02797c3dcc38,-122.6607789,45.5125886,"Geo Location: Portland, OR, USA","Transcript:  and South Grand Caravan 523","2018-03-08 22:42:00.505198"
e1161d45-f8fa-4fd3-85eb-0fb40a6eed36,-122.4755929,45.5334724,"Geo Location: 1477 NE 183rd Ave, Portland, OR 97230, USA","Transcript:  Portland Suites","2018-03-08 22:42:03.569165"
0cd1567f-b66f-4cde-96c8-c58b4ee4fea4,-84.9777542,40.4359192,"Geo Location: 321 N Meridian St, Portland, IN 47371, USA","Transcript:  Krystal's restaurants near Indiana Asian Delaware have flannel black and white flannel","2018-03-08 22:42:47.015657"
4d6508e3-16f2-42b7-b0de-217df91def4a,-122.6590795,45.5126844,"Geo Location: 632 SE Madison St, Portland, OR 97214, USA","Transcript:  free coffee from the office","2018-03-08 22:43:29.607290"
c26c3e9e-57d1-4797-a5a5-d45914a72731,-122.6590795,45.5126844,"Geo Location: 632 SE Madison St, Portland, OR 97214, USA","Transcript:  Kathy from the office","2018-03-08 22:43:30.440835"
340045c0-ff24-42b5-9681-d18966bbd5e8,-122.5889051,45.4243968,"Geo Location: Portland, OR 97222, USA","Transcript:  what are you at the wrong way semi truck on Frontage Road license plates can be Indiana call 631-6881","2018-03-08 22:43:36.411298"
57bc1857-3f7b-48f3-9772-7c9515776e46,-122.5889051,45.4243968,"Geo Location: Portland, OR 97222, USA","Transcript:  Frontage Road looks like you have a PA","2018-03-08 22:43:37.439626"
f75f2972-b51c-44aa-9ed0-e5a0e6a1634e,-122.6538081,45.5212498,"Geo Location: 213 SE 12th Ave, Portland, OR 97214, USA","Transcript: Asics Tiger","2018-03-08 22:44:14.277212"
c92768fd-1be5-420a-89f5-79fc7a52b4ba,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  single vehicle notary Oregon 58744, Illinois","2018-03-08 22:44:15.775178"
74dc74e1-6567-47c7-bb3a-3411bfa8246a,-122.8053361,45.6157704,"Geo Location: Portland, OR 97231, USA","Transcript: Mountain Highway unit 6 people here or no","2018-03-08 22:44:58.379202"
350f924a-dcb9-4571-89cc-652e1d2a2444,-122.6768162,45.5180457,"Geo Location: 770 SW 4th Ave, Portland, OR 97204, USA","Transcript:  770 4th Avenue","2018-03-08 22:45:45.171202"
ffec87df-043f-44c5-8570-7f3044407a6f,-122.5810031,45.5419796,"Geo Location: 2735 NE 82nd Ave, Portland, OR 97220, USA","Transcript: copy from Madison High School","2018-03-09 11:47:57.175863"
e91e8d4f-1f54-4494-adcf-e0337882cc1f,-122.6539261,45.535906,"Geo Location: 1149 NE Schuyler St, Portland, OR 97212, USA","Transcript:  Skylar 1149","2018-03-09 11:50:16.140125"
6a2df63b-670a-4114-a821-89c88f38ebad,-122.682282,45.555278,"Geo Location: Portland, OR 97217, United States","Transcript: call Prescott Street transit station","2018-03-09 11:52:26.051697"
7b1f15ff-994e-45cb-a024-0638e978d7da,-122.6214451,45.479005,"Geo Location: 4004 SE Woodstock Blvd #9, Portland, OR 97202, USA","Transcript: 371 Courtney before the ground","2018-03-09 11:53:12.261742"
2847099a-fc2d-4d6a-9549-b15dda9c9f51,-122.7870952,45.5521607,"Geo Location: Portland, OR 97229, USA","Transcript: baby girl police officer headed to Northbound 5 on your phone","2018-03-09 11:55:25.881466"
94eeea82-8fc5-4595-aea5-40f4ac58bde7,-122.6697468,45.4959667,"Geo Location: 3750 SW River Pkwy, Portland, OR 97239, USA","Transcript:  meet us there at the apartment currently","2018-03-09 11:59:14.068913"
f931ca25-2935-4bb2-a744-5f315ecf61f9,-87.8159787,41.9990088,"Geo Location: 6566 N Avondale Ave, Chicago, IL 60631, USA","Transcript:  vehicle Edison Park silver Pontiac Street 17th","2018-03-09 11:59:15.337458"
ade0d7fd-e924-4bf9-afb5-1e6dca10ec02,-122.588599,45.560303,"Geo Location: 5202 NE 72nd Ave, Portland, OR 97218, USA","Transcript: Frank Merry Park hire somebody was","2018-03-09 11:59:56.277478"
3b6d4ecf-bab8-4086-ae60-d2cd10f81177,-122.3396065,45.2903478,"Geo Location: 473 NW Cliff Ln, Estacada, OR 97023, USA","Transcript:  473 Cliff prank","2018-03-09 11:59:58.444536"
d270efde-c610-4bfe-9072-7ef0f4224f25,-122.5476442,45.4975016,"Geo Location: 3420 SE 112th Ave, Portland, OR 97266, USA","Transcript:  welfare check a person calling and does not want any contact it's 3420 South East 112 they have a former Child foster child needs help","2018-03-09 12:00:01.028361"
a2e09122-1a0b-4ab1-92fd-25ffd7f2e4fd,-122.5476442,45.4975016,"Geo Location: 3420 SE 112th Ave, Portland, OR 97266, USA","Transcript:  turn down 3420 South East 112 Loop 973","2018-03-09 12:00:42.288607"
4a72f31c-8892-4ee8-98a5-b1dd8bc9a2ec,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript: 16152 Northeast","2018-03-09 12:01:26.264908"
0bef14b6-8d41-42e8-a826-261641c343c1,-122.6382535,45.5728528,"Geo Location: 7005 NE 27th Ave, Portland, OR 97211, USA","Transcript: 7005 Northeast 27th","2018-03-09 12:01:27.429351"
31c62c57-0885-4f95-94ec-fa76b4ba5680,-122.675523,45.4886412,"Geo Location: Portland, OR, USA","Transcript: Southwest Corbett","2018-03-09 13:20:56.404494"
09ae7055-8dfa-4c2f-b147-5839227261ad,-122.6987265,45.5289882,"Geo Location: 831 NW 23rd Ave, Portland, OR 97210, USA","Transcript:  Insurance on a 2017 Hyundai Santa Fe","2018-03-09 13:22:27.547429"
78ffe345-3961-4589-8ad8-b833c31f6dde,-122.4108749,45.4931871,"Geo Location: 387 SE Francis Ave #2, Gresham, OR 97080, USA","Transcript:  387 Southeast Francis unit 2","2018-03-09 13:26:10.936055"
4ebc1aa8-f050-4ca1-bd29-0ee7522ff136,-122.6807594,45.5095543,"Geo Location: 1900 SW 4th Ave #5000, Portland, OR 97201, USA","Transcript:  Hallelujah cover the charging if you take a look at the complaint on his colors going to I think you'll agree we don't have to go","2018-03-09 13:29:12.952125"
